Neutral,Disgust,Angry,Background
9.37986418591794,35.7421827087724,177.645056956299,NES
43.9944753588093,15.7267064675451,134.587966557376,DIS
8.52007184206446,6.73112121563903,129.823194931081,Split
8.35976373464421,6.89228930750829,130.035115380198,Stack
